"Global","Level","Address","Size","Field Type","Field Name","Elt Type","Comment"
"ui","4","0xa85558","0x2","int16_t","ui.unk2a8c[0][18].unk1","",""
"ui","4","0xa8555a","0x2","int16_t","ui.unk2a8c[0][18].unk2","",""
"ui","4","0xa8555c","0x2","int16_t","ui.unk2a8c[0][19].unk1","",""
"ui","4","0xa8555e","0x2","int16_t","ui.unk2a8c[0][19].unk2","",""
"ui","4","0xa85560","0x2","int16_t","ui.unk2a8c[0][20].unk1","",""
"ui","4","0xa85562","0x2","int16_t","ui.unk2a8c[0][20].unk2","",""
"ui","4","0xa85564","0x2","int16_t","ui.unk2a8c[0][21].unk1","",""
"ui","4","0xa85566","0x2","int16_t","ui.unk2a8c[0][21].unk2","",""
"ui","4","0xa85568","0x2","int16_t","ui.unk2a8c[0][22].unk1","",""
"ui","4","0xa8556a","0x2","int16_t","ui.unk2a8c[0][22].unk2","",""
"ui","4","0xa8556c","0x2","int16_t","ui.unk2a8c[0][23].unk1","",""
"ui","4","0xa8556e","0x2","int16_t","ui.unk2a8c[0][23].unk2","",""
"ui","4","0xa85570","0x2","int16_t","ui.unk2a8c[0][24].unk1","",""
"ui","4","0xa85572","0x2","int16_t","ui.unk2a8c[0][24].unk2","",""
"ui","4","0xa85574","0x2","int16_t","ui.unk2a8c[0][25].unk1","",""
"ui","4","0xa85576","0x2","int16_t","ui.unk2a8c[0][25].unk2","",""
"ui","4","0xa85578","0x2","int16_t","ui.unk2a8c[0][26].unk1","",""
"ui","4","0xa8557a","0x2","int16_t","ui.unk2a8c[0][26].unk2","",""
"ui","4","0xa8557c","0x2","int16_t","ui.unk2a8c[0][27].unk1","",""
"ui","4","0xa8557e","0x2","int16_t","ui.unk2a8c[0][27].unk2","",""
"ui","4","0xa85580","0x2","int16_t","ui.unk2a8c[0][28].unk1","",""
"ui","4","0xa85582","0x2","int16_t","ui.unk2a8c[0][28].unk2","",""
"ui","4","0xa85584","0x2","int16_t","ui.unk2a8c[0][29].unk1","",""
"ui","4","0xa85586","0x2","int16_t","ui.unk2a8c[0][29].unk2","",""
"ui","4","0xa85588","0x2","int16_t","ui.unk2a8c[0][30].unk1","",""
"ui","4","0xa8558a","0x2","int16_t","ui.unk2a8c[0][30].unk2","",""
"ui","4","0xa8558c","0x2","int16_t","ui.unk2a8c[0][31].unk1","",""
"ui","4","0xa8558e","0x2","int16_t","ui.unk2a8c[0][31].unk2","",""
"ui","4","0xa85590","0x2","int16_t","ui.unk2a8c[0][32].unk1","",""
"ui","4","0xa85592","0x2","int16_t","ui.unk2a8c[0][32].unk2","",""
"ui","4","0xa85594","0x2","int16_t","ui.unk2a8c[0][33].unk1","",""
"ui","4","0xa85596","0x2","int16_t","ui.unk2a8c[0][33].unk2","",""
"ui","4","0xa85598","0x2","int16_t","ui.unk2a8c[0][34].unk1","",""
"ui","4","0xa8559a","0x2","int16_t","ui.unk2a8c[0][34].unk2","",""
"ui","4","0xa8559c","0x2","int16_t","ui.unk2a8c[0][35].unk1","",""
"ui","4","0xa8559e","0x2","int16_t","ui.unk2a8c[0][35].unk2","",""
"ui","4","0xa855a0","0x2","int16_t","ui.unk2a8c[0][36].unk1","",""
"ui","4","0xa855a2","0x2","int16_t","ui.unk2a8c[0][36].unk2","",""
"ui","4","0xa855a4","0x2","int16_t","ui.unk2a8c[0][37].unk1","",""
"ui","4","0xa855a6","0x2","int16_t","ui.unk2a8c[0][37].unk2","",""
"ui","4","0xa855a8","0x2","int16_t","ui.unk2a8c[0][38].unk1","",""
"ui","4","0xa855aa","0x2","int16_t","ui.unk2a8c[0][38].unk2","",""
"ui","4","0xa855ac","0x2","int16_t","ui.unk2a8c[0][39].unk1","",""
"ui","4","0xa855ae","0x2","int16_t","ui.unk2a8c[0][39].unk2","",""
"ui","4","0xa855b0","0x2","int16_t","ui.unk2a8c[0][40].unk1","",""
"ui","4","0xa855b2","0x2","int16_t","ui.unk2a8c[0][40].unk2","",""
"ui","4","0xa855b4","0x2","int16_t","ui.unk2a8c[0][41].unk1","",""
"ui","4","0xa855b6","0x2","int16_t","ui.unk2a8c[0][41].unk2","",""
"ui","4","0xa855b8","0x2","int16_t","ui.unk2a8c[0][42].unk1","",""
"ui","4","0xa855ba","0x2","int16_t","ui.unk2a8c[0][42].unk2","",""
"ui","4","0xa855bc","0x2","int16_t","ui.unk2a8c[0][43].unk1","",""
"ui","4","0xa855be","0x2","int16_t","ui.unk2a8c[0][43].unk2","",""
"ui","4","0xa855c0","0x2","int16_t","ui.unk2a8c[0][44].unk1","",""
"ui","4","0xa855c2","0x2","int16_t","ui.unk2a8c[0][44].unk2","",""
"ui","4","0xa855c4","0x2","int16_t","ui.unk2a8c[0][45].unk1","",""
"ui","4","0xa855c6","0x2","int16_t","ui.unk2a8c[0][45].unk2","",""
"ui","4","0xa855c8","0x2","int16_t","ui.unk2a8c[0][46].unk1","",""
"ui","4","0xa855ca","0x2","int16_t","ui.unk2a8c[0][46].unk2","",""
"ui","4","0xa855cc","0x2","int16_t","ui.unk2a8c[0][47].unk1","",""
"ui","4","0xa855ce","0x2","int16_t","ui.unk2a8c[0][47].unk2","",""
"ui","4","0xa855d0","0x2","int16_t","ui.unk2a8c[0][48].unk1","",""
"ui","4","0xa855d2","0x2","int16_t","ui.unk2a8c[0][48].unk2","",""
"ui","4","0xa855d4","0x2","int16_t","ui.unk2a8c[0][49].unk1","",""
"ui","4","0xa855d6","0x2","int16_t","ui.unk2a8c[0][49].unk2","",""
"ui","4","0xa855d8","0x2","int16_t","ui.unk2a8c[0][50].unk1","",""
"ui","4","0xa855da","0x2","int16_t","ui.unk2a8c[0][50].unk2","",""
"ui","4","0xa855dc","0x2","int16_t","ui.unk2a8c[0][51].unk1","",""
"ui","4","0xa855de","0x2","int16_t","ui.unk2a8c[0][51].unk2","",""
"ui","4","0xa855e0","0x2","int16_t","ui.unk2a8c[0][52].unk1","",""
"ui","4","0xa855e2","0x2","int16_t","ui.unk2a8c[0][52].unk2","",""
"ui","4","0xa855e4","0x2","int16_t","ui.unk2a8c[0][53].unk1","",""
"ui","4","0xa855e6","0x2","int16_t","ui.unk2a8c[0][53].unk2","",""
"ui","4","0xa855e8","0x2","int16_t","ui.unk2a8c[0][54].unk1","",""
"ui","4","0xa855ea","0x2","int16_t","ui.unk2a8c[0][54].unk2","",""
"ui","4","0xa855ec","0x2","int16_t","ui.unk2a8c[0][55].unk1","",""
"ui","4","0xa855ee","0x2","int16_t","ui.unk2a8c[0][55].unk2","",""
"ui","4","0xa855f0","0x2","int16_t","ui.unk2a8c[0][56].unk1","",""
"ui","4","0xa855f2","0x2","int16_t","ui.unk2a8c[0][56].unk2","",""
"ui","4","0xa855f4","0x2","int16_t","ui.unk2a8c[0][57].unk1","",""
"ui","4","0xa855f6","0x2","int16_t","ui.unk2a8c[0][57].unk2","",""
"ui","4","0xa855f8","0x2","int16_t","ui.unk2a8c[0][58].unk1","",""
"ui","4","0xa855fa","0x2","int16_t","ui.unk2a8c[0][58].unk2","",""
"ui","4","0xa855fc","0x2","int16_t","ui.unk2a8c[0][59].unk1","",""
"ui","4","0xa855fe","0x2","int16_t","ui.unk2a8c[0][59].unk2","",""
"ui","4","0xa85600","0x2","int16_t","ui.unk2a8c[0][60].unk1","",""
"ui","4","0xa85602","0x2","int16_t","ui.unk2a8c[0][60].unk2","",""
"ui","4","0xa85604","0x2","int16_t","ui.unk2a8c[0][61].unk1","",""
"ui","4","0xa85606","0x2","int16_t","ui.unk2a8c[0][61].unk2","",""
"ui","4","0xa85608","0x2","int16_t","ui.unk2a8c[0][62].unk1","",""
"ui","4","0xa8560a","0x2","int16_t","ui.unk2a8c[0][62].unk2","",""
"ui","4","0xa8560c","0x2","int16_t","ui.unk2a8c[0][63].unk1","",""
"ui","4","0xa8560e","0x2","int16_t","ui.unk2a8c[0][63].unk2","",""
"ui","4","0xa85610","0x2","int16_t","ui.unk2a8c[0][64].unk1","",""
"ui","4","0xa85612","0x2","int16_t","ui.unk2a8c[0][64].unk2","",""
"ui","4","0xa85614","0x2","int16_t","ui.unk2a8c[0][65].unk1","",""
"ui","4","0xa85616","0x2","int16_t","ui.unk2a8c[0][65].unk2","",""
"ui","4","0xa85618","0x2","int16_t","ui.unk2a8c[0][66].unk1","",""
"ui","4","0xa8561a","0x2","int16_t","ui.unk2a8c[0][66].unk2","",""
"ui","4","0xa8561c","0x2","int16_t","ui.unk2a8c[0][67].unk1","",""
"ui","4","0xa8561e","0x2","int16_t","ui.unk2a8c[0][67].unk2","",""
"ui","4","0xa85620","0x2","int16_t","ui.unk2a8c[0][68].unk1","",""
"ui","4","0xa85622","0x2","int16_t","ui.unk2a8c[0][68].unk2","",""
"ui","4","0xa85624","0x2","int16_t","ui.unk2a8c[0][69].unk1","",""
"ui","4","0xa85626","0x2","int16_t","ui.unk2a8c[0][69].unk2","",""
"ui","4","0xa85628","0x2","int16_t","ui.unk2a8c[0][70].unk1","",""
"ui","4","0xa8562a","0x2","int16_t","ui.unk2a8c[0][70].unk2","",""
"ui","4","0xa8562c","0x2","int16_t","ui.unk2a8c[0][71].unk1","",""
"ui","4","0xa8562e","0x2","int16_t","ui.unk2a8c[0][71].unk2","",""
"ui","4","0xa85630","0x2","int16_t","ui.unk2a8c[0][72].unk1","",""
"ui","4","0xa85632","0x2","int16_t","ui.unk2a8c[0][72].unk2","",""
"ui","4","0xa85634","0x2","int16_t","ui.unk2a8c[0][73].unk1","",""
"ui","4","0xa85636","0x2","int16_t","ui.unk2a8c[0][73].unk2","",""
"ui","4","0xa85638","0x2","int16_t","ui.unk2a8c[0][74].unk1","",""
"ui","4","0xa8563a","0x2","int16_t","ui.unk2a8c[0][74].unk2","",""
"ui","4","0xa8563c","0x2","int16_t","ui.unk2a8c[0][75].unk1","",""
"ui","4","0xa8563e","0x2","int16_t","ui.unk2a8c[0][75].unk2","",""
"ui","4","0xa85640","0x2","int16_t","ui.unk2a8c[0][76].unk1","",""
"ui","4","0xa85642","0x2","int16_t","ui.unk2a8c[0][76].unk2","",""
"ui","4","0xa85644","0x2","int16_t","ui.unk2a8c[0][77].unk1","",""
"ui","4","0xa85646","0x2","int16_t","ui.unk2a8c[0][77].unk2","",""
"ui","4","0xa85648","0x2","int16_t","ui.unk2a8c[0][78].unk1","",""
"ui","4","0xa8564a","0x2","int16_t","ui.unk2a8c[0][78].unk2","",""
"ui","4","0xa8564c","0x2","int16_t","ui.unk2a8c[0][79].unk1","",""
"ui","4","0xa8564e","0x2","int16_t","ui.unk2a8c[0][79].unk2","",""
"ui","4","0xa85650","0x2","int16_t","ui.unk2a8c[0][80].unk1","",""
"ui","4","0xa85652","0x2","int16_t","ui.unk2a8c[0][80].unk2","",""
"ui","4","0xa85654","0x2","int16_t","ui.unk2a8c[0][81].unk1","",""
"ui","4","0xa85656","0x2","int16_t","ui.unk2a8c[0][81].unk2","",""
"ui","4","0xa85658","0x2","int16_t","ui.unk2a8c[0][82].unk1","",""
"ui","4","0xa8565a","0x2","int16_t","ui.unk2a8c[0][82].unk2","",""
"ui","4","0xa8565c","0x2","int16_t","ui.unk2a8c[0][83].unk1","",""
"ui","4","0xa8565e","0x2","int16_t","ui.unk2a8c[0][83].unk2","",""
"ui","4","0xa85660","0x2","int16_t","ui.unk2a8c[0][84].unk1","",""
"ui","4","0xa85662","0x2","int16_t","ui.unk2a8c[0][84].unk2","",""
"ui","4","0xa85664","0x2","int16_t","ui.unk2a8c[0][85].unk1","",""
"ui","4","0xa85666","0x2","int16_t","ui.unk2a8c[0][85].unk2","",""
"ui","4","0xa85668","0x2","int16_t","ui.unk2a8c[0][86].unk1","",""
"ui","4","0xa8566a","0x2","int16_t","ui.unk2a8c[0][86].unk2","",""
"ui","4","0xa8566c","0x2","int16_t","ui.unk2a8c[0][87].unk1","",""
"ui","4","0xa8566e","0x2","int16_t","ui.unk2a8c[0][87].unk2","",""
"ui","4","0xa85670","0x2","int16_t","ui.unk2a8c[0][88].unk1","",""
"ui","4","0xa85672","0x2","int16_t","ui.unk2a8c[0][88].unk2","",""
"ui","4","0xa85674","0x2","int16_t","ui.unk2a8c[0][89].unk1","",""
"ui","4","0xa85676","0x2","int16_t","ui.unk2a8c[0][89].unk2","",""
"ui","4","0xa85678","0x2","int16_t","ui.unk2a8c[0][90].unk1","",""
"ui","4","0xa8567a","0x2","int16_t","ui.unk2a8c[0][90].unk2","",""
"ui","4","0xa8567c","0x2","int16_t","ui.unk2a8c[0][91].unk1","",""
"ui","4","0xa8567e","0x2","int16_t","ui.unk2a8c[0][91].unk2","",""
"ui","4","0xa85680","0x2","int16_t","ui.unk2a8c[0][92].unk1","",""
"ui","4","0xa85682","0x2","int16_t","ui.unk2a8c[0][92].unk2","",""
"ui","4","0xa85684","0x2","int16_t","ui.unk2a8c[0][93].unk1","",""
"ui","4","0xa85686","0x2","int16_t","ui.unk2a8c[0][93].unk2","",""
"ui","4","0xa85688","0x2","int16_t","ui.unk2a8c[0][94].unk1","",""
"ui","4","0xa8568a","0x2","int16_t","ui.unk2a8c[0][94].unk2","",""
"ui","4","0xa8568c","0x2","int16_t","ui.unk2a8c[0][95].unk1","",""
"ui","4","0xa8568e","0x2","int16_t","ui.unk2a8c[0][95].unk2","",""
"ui","4","0xa85690","0x2","int16_t","ui.unk2a8c[0][96].unk1","",""
"ui","4","0xa85692","0x2","int16_t","ui.unk2a8c[0][96].unk2","",""
"ui","4","0xa85694","0x2","int16_t","ui.unk2a8c[0][97].unk1","",""
"ui","4","0xa85696","0x2","int16_t","ui.unk2a8c[0][97].unk2","",""
"ui","4","0xa85698","0x2","int16_t","ui.unk2a8c[0][98].unk1","",""
"ui","4","0xa8569a","0x2","int16_t","ui.unk2a8c[0][98].unk2","",""
"ui","4","0xa8569c","0x2","int16_t","ui.unk2a8c[0][99].unk1","",""
"ui","4","0xa8569e","0x2","int16_t","ui.unk2a8c[0][99].unk2","",""
"ui","4","0xa856a0","0x2","int16_t","ui.unk2a8c[0][100].unk1","",""
"ui","4","0xa856a2","0x2","int16_t","ui.unk2a8c[0][100].unk2","",""
"ui","4","0xa856a4","0x2","int16_t","ui.unk2a8c[0][101].unk1","",""
"ui","4","0xa856a6","0x2","int16_t","ui.unk2a8c[0][101].unk2","",""
"ui","4","0xa856a8","0x2","int16_t","ui.unk2a8c[0][102].unk1","",""
"ui","4","0xa856aa","0x2","int16_t","ui.unk2a8c[0][102].unk2","",""
"ui","4","0xa856ac","0x2","int16_t","ui.unk2a8c[0][103].unk1","",""
"ui","4","0xa856ae","0x2","int16_t","ui.unk2a8c[0][103].unk2","",""
"ui","4","0xa856b0","0x2","int16_t","ui.unk2a8c[0][104].unk1","",""
"ui","4","0xa856b2","0x2","int16_t","ui.unk2a8c[0][104].unk2","",""
"ui","4","0xa856b4","0x2","int16_t","ui.unk2a8c[0][105].unk1","",""
"ui","4","0xa856b6","0x2","int16_t","ui.unk2a8c[0][105].unk2","",""
"ui","4","0xa856b8","0x2","int16_t","ui.unk2a8c[0][106].unk1","",""
"ui","4","0xa856ba","0x2","int16_t","ui.unk2a8c[0][106].unk2","",""
"ui","4","0xa856bc","0x2","int16_t","ui.unk2a8c[0][107].unk1","",""
"ui","4","0xa856be","0x2","int16_t","ui.unk2a8c[0][107].unk2","",""
"ui","4","0xa856c0","0x2","int16_t","ui.unk2a8c[0][108].unk1","",""
"ui","4","0xa856c2","0x2","int16_t","ui.unk2a8c[0][108].unk2","",""
"ui","4","0xa856c4","0x2","int16_t","ui.unk2a8c[0][109].unk1","",""
"ui","4","0xa856c6","0x2","int16_t","ui.unk2a8c[0][109].unk2","",""
"ui","4","0xa856c8","0x2","int16_t","ui.unk2a8c[0][110].unk1","",""
"ui","4","0xa856ca","0x2","int16_t","ui.unk2a8c[0][110].unk2","",""
"ui","4","0xa856cc","0x2","int16_t","ui.unk2a8c[0][111].unk1","",""
"ui","4","0xa856ce","0x2","int16_t","ui.unk2a8c[0][111].unk2","",""
"ui","4","0xa856d0","0x2","int16_t","ui.unk2a8c[0][112].unk1","",""
"ui","4","0xa856d2","0x2","int16_t","ui.unk2a8c[0][112].unk2","",""
"ui","4","0xa856d4","0x2","int16_t","ui.unk2a8c[0][113].unk1","",""
"ui","4","0xa856d6","0x2","int16_t","ui.unk2a8c[0][113].unk2","",""
"ui","4","0xa856d8","0x2","int16_t","ui.unk2a8c[0][114].unk1","",""
"ui","4","0xa856da","0x2","int16_t","ui.unk2a8c[0][114].unk2","",""
"ui","4","0xa856dc","0x2","int16_t","ui.unk2a8c[0][115].unk1","",""
"ui","4","0xa856de","0x2","int16_t","ui.unk2a8c[0][115].unk2","",""
"ui","4","0xa856e0","0x2","int16_t","ui.unk2a8c[0][116].unk1","",""
"ui","4","0xa856e2","0x2","int16_t","ui.unk2a8c[0][116].unk2","",""
"ui","4","0xa856e4","0x2","int16_t","ui.unk2a8c[0][117].unk1","",""
"ui","4","0xa856e6","0x2","int16_t","ui.unk2a8c[0][117].unk2","",""
"ui","4","0xa856e8","0x2","int16_t","ui.unk2a8c[0][118].unk1","",""
"ui","4","0xa856ea","0x2","int16_t","ui.unk2a8c[0][118].unk2","",""
"ui","4","0xa856ec","0x2","int16_t","ui.unk2a8c[0][119].unk1","",""
"ui","4","0xa856ee","0x2","int16_t","ui.unk2a8c[0][119].unk2","",""
"ui","4","0xa856f0","0x2","int16_t","ui.unk2a8c[0][120].unk1","",""
"ui","4","0xa856f2","0x2","int16_t","ui.unk2a8c[0][120].unk2","",""
"ui","4","0xa856f4","0x2","int16_t","ui.unk2a8c[0][121].unk1","",""
"ui","4","0xa856f6","0x2","int16_t","ui.unk2a8c[0][121].unk2","",""
"ui","4","0xa856f8","0x2","int16_t","ui.unk2a8c[0][122].unk1","",""
"ui","4","0xa856fa","0x2","int16_t","ui.unk2a8c[0][122].unk2","",""
"ui","4","0xa856fc","0x2","int16_t","ui.unk2a8c[0][123].unk1","",""
"ui","4","0xa856fe","0x2","int16_t","ui.unk2a8c[0][123].unk2","",""
"ui","4","0xa85700","0x2","int16_t","ui.unk2a8c[0][124].unk1","",""
"ui","4","0xa85702","0x2","int16_t","ui.unk2a8c[0][124].unk2","",""
"ui","4","0xa85704","0x2","int16_t","ui.unk2a8c[0][125].unk1","",""
"ui","4","0xa85706","0x2","int16_t","ui.unk2a8c[0][125].unk2","",""
"ui","4","0xa85708","0x2","int16_t","ui.unk2a8c[0][126].unk1","",""
"ui","4","0xa8570a","0x2","int16_t","ui.unk2a8c[0][126].unk2","",""
"ui","4","0xa8570c","0x2","int16_t","ui.unk2a8c[0][127].unk1","",""
"ui","4","0xa8570e","0x2","int16_t","ui.unk2a8c[0][127].unk2","",""
"ui","4","0xa85710","0x2","int16_t","ui.unk2a8c[0][128].unk1","",""
"ui","4","0xa85712","0x2","int16_t","ui.unk2a8c[0][128].unk2","",""
"ui","4","0xa85714","0x2","int16_t","ui.unk2a8c[0][129].unk1","",""
"ui","4","0xa85716","0x2","int16_t","ui.unk2a8c[0][129].unk2","",""
"ui","4","0xa85718","0x2","int16_t","ui.unk2a8c[0][130].unk1","",""
"ui","4","0xa8571a","0x2","int16_t","ui.unk2a8c[0][130].unk2","",""
"ui","4","0xa8571c","0x2","int16_t","ui.unk2a8c[0][131].unk1","",""
"ui","4","0xa8571e","0x2","int16_t","ui.unk2a8c[0][131].unk2","",""
"ui","4","0xa85720","0x2","int16_t","ui.unk2a8c[0][132].unk1","",""
"ui","4","0xa85722","0x2","int16_t","ui.unk2a8c[0][132].unk2","",""
"ui","4","0xa85724","0x2","int16_t","ui.unk2a8c[0][133].unk1","",""
"ui","4","0xa85726","0x2","int16_t","ui.unk2a8c[0][133].unk2","",""
"ui","4","0xa85728","0x2","int16_t","ui.unk2a8c[0][134].unk1","",""
"ui","4","0xa8572a","0x2","int16_t","ui.unk2a8c[0][134].unk2","",""
"ui","4","0xa8572c","0x2","int16_t","ui.unk2a8c[0][135].unk1","",""
"ui","4","0xa8572e","0x2","int16_t","ui.unk2a8c[0][135].unk2","",""
"ui","4","0xa85730","0x2","int16_t","ui.unk2a8c[0][136].unk1","",""
"ui","4","0xa85732","0x2","int16_t","ui.unk2a8c[0][136].unk2","",""
"ui","4","0xa85734","0x2","int16_t","ui.unk2a8c[0][137].unk1","",""
"ui","4","0xa85736","0x2","int16_t","ui.unk2a8c[0][137].unk2","",""
"ui","4","0xa85738","0x2","int16_t","ui.unk2a8c[0][138].unk1","",""
"ui","4","0xa8573a","0x2","int16_t","ui.unk2a8c[0][138].unk2","",""
"ui","4","0xa8573c","0x2","int16_t","ui.unk2a8c[0][139].unk1","",""
"ui","4","0xa8573e","0x2","int16_t","ui.unk2a8c[0][139].unk2","",""
"ui","4","0xa85740","0x2","int16_t","ui.unk2a8c[0][140].unk1","",""
"ui","4","0xa85742","0x2","int16_t","ui.unk2a8c[0][140].unk2","",""
"ui","4","0xa85744","0x2","int16_t","ui.unk2a8c[0][141].unk1","",""
"ui","4","0xa85746","0x2","int16_t","ui.unk2a8c[0][141].unk2","",""
"ui","4","0xa85748","0x2","int16_t","ui.unk2a8c[0][142].unk1","",""
"ui","4","0xa8574a","0x2","int16_t","ui.unk2a8c[0][142].unk2","",""
"ui","4","0xa8574c","0x2","int16_t","ui.unk2a8c[0][143].unk1","",""
"ui","4","0xa8574e","0x2","int16_t","ui.unk2a8c[0][143].unk2","",""
"ui","4","0xa85750","0x2","int16_t","ui.unk2a8c[0][144].unk1","",""
"ui","4","0xa85752","0x2","int16_t","ui.unk2a8c[0][144].unk2","",""
"ui","4","0xa85754","0x2","int16_t","ui.unk2a8c[0][145].unk1","",""
"ui","4","0xa85756","0x2","int16_t","ui.unk2a8c[0][145].unk2","",""
"ui","4","0xa85758","0x2","int16_t","ui.unk2a8c[0][146].unk1","",""
"ui","4","0xa8575a","0x2","int16_t","ui.unk2a8c[0][146].unk2","",""
"ui","4","0xa8575c","0x2","int16_t","ui.unk2a8c[0][147].unk1","",""
"ui","4","0xa8575e","0x2","int16_t","ui.unk2a8c[0][147].unk2","",""
"ui","4","0xa85760","0x2","int16_t","ui.unk2a8c[0][148].unk1","",""
"ui","4","0xa85762","0x2","int16_t","ui.unk2a8c[0][148].unk2","",""
"ui","4","0xa85764","0x2","int16_t","ui.unk2a8c[0][149].unk1","",""
"ui","4","0xa85766","0x2","int16_t","ui.unk2a8c[0][149].unk2","",""
"ui","4","0xa85768","0x2","int16_t","ui.unk2a8c[0][150].unk1","",""
"ui","4","0xa8576a","0x2","int16_t","ui.unk2a8c[0][150].unk2","",""
"ui","4","0xa8576c","0x2","int16_t","ui.unk2a8c[0][151].unk1","",""
"ui","4","0xa8576e","0x2","int16_t","ui.unk2a8c[0][151].unk2","",""
"ui","4","0xa85770","0x2","int16_t","ui.unk2a8c[0][152].unk1","",""
"ui","4","0xa85772","0x2","int16_t","ui.unk2a8c[0][152].unk2","",""
"ui","4","0xa85774","0x2","int16_t","ui.unk2a8c[0][153].unk1","",""
"ui","4","0xa85776","0x2","int16_t","ui.unk2a8c[0][153].unk2","",""
"ui","4","0xa85778","0x2","int16_t","ui.unk2a8c[0][154].unk1","",""
"ui","4","0xa8577a","0x2","int16_t","ui.unk2a8c[0][154].unk2","",""
"ui","4","0xa8577c","0x2","int16_t","ui.unk2a8c[0][155].unk1","",""
"ui","4","0xa8577e","0x2","int16_t","ui.unk2a8c[0][155].unk2","",""
"ui","4","0xa85780","0x2","int16_t","ui.unk2a8c[0][156].unk1","",""
"ui","4","0xa85782","0x2","int16_t","ui.unk2a8c[0][156].unk2","",""
"ui","4","0xa85784","0x2","int16_t","ui.unk2a8c[0][157].unk1","",""
"ui","4","0xa85786","0x2","int16_t","ui.unk2a8c[0][157].unk2","",""
"ui","4","0xa85788","0x2","int16_t","ui.unk2a8c[0][158].unk1","",""
"ui","4","0xa8578a","0x2","int16_t","ui.unk2a8c[0][158].unk2","",""
"ui","4","0xa8578c","0x2","int16_t","ui.unk2a8c[0][159].unk1","",""
"ui","4","0xa8578e","0x2","int16_t","ui.unk2a8c[0][159].unk2","",""
"ui","4","0xa85790","0x2","int16_t","ui.unk2a8c[0][160].unk1","",""
"ui","4","0xa85792","0x2","int16_t","ui.unk2a8c[0][160].unk2","",""
"ui","4","0xa85794","0x2","int16_t","ui.unk2a8c[0][161].unk1","",""
"ui","4","0xa85796","0x2","int16_t","ui.unk2a8c[0][161].unk2","",""
"ui","4","0xa85798","0x2","int16_t","ui.unk2a8c[0][162].unk1","",""
"ui","4","0xa8579a","0x2","int16_t","ui.unk2a8c[0][162].unk2","",""
"ui","4","0xa8579c","0x2","int16_t","ui.unk2a8c[0][163].unk1","",""
"ui","4","0xa8579e","0x2","int16_t","ui.unk2a8c[0][163].unk2","",""
"ui","4","0xa857a0","0x2","int16_t","ui.unk2a8c[0][164].unk1","",""
"ui","4","0xa857a2","0x2","int16_t","ui.unk2a8c[0][164].unk2","",""
"ui","4","0xa857a4","0x2","int16_t","ui.unk2a8c[0][165].unk1","",""
